order_id,customer_id,order_date,region,category,quantity,unit_price,status
ORD0014495,CUST06136,2024-07-02,East,Toys,9,194.03,PENDING
ORD0014496,CUST07998,2025-03-17,South,Furniture,7,423.85,COMPLETED
ORD0014497,CUST01478,2024-04-23,,Grocery,3,46.6,completed
ORD0014498,CUST04423,2025-02-24,East,Grocery,8,79.84,pending
ORD0014499,CUST05176,2025-04-22,SOUTH,Toys,6,497.93,PENDING
ORD0014500,CUST04530,2025-04-22,South,Furniture,8,397.91,PENDING
ORD0014501,CUST07587,2024-01-14,SOUTH,Electronics,8,274.58,pending
ORD0014502,CUST07698,2024-05-08,South,Grocery,5,201.16,CANCELLED
ORD0014503,CUST06739,2024-10-30,West,Electronics,2,315.1,PENDING
ORD0014504,CUST02666,2024-01-21,South,Electronics,2,265.46,CANCELLED
ORD0014505,CUST07149,2024-02-23,South,Furniture,4,229.06,completed
ORD0014506,CUST06590,2024-01-31,north,Furniture,5,196.04,COMPLETED
ORD0014507,CUST01136,2025-06-08,South,Toys,1,7.56,COMPLETED
ORD0014508,CUST03181,2024-12-09,,Grocery,4,44.36,PENDING
ORD0014509,CUST00706,2025-02-28,SOUTH,Toys,9,332.24,CANCELLED
ORD0014510,CUST01613,2024-07-10,,Electronics,9,185.67,pending
ORD0014511,CUST07053,2024-10-19,West,Electronics,1,5.6,completed
ORD0014512,CUST04517,2025-02-08,SOUTH,Grocery,8,343.89,COMPLETED
ORD0014513,CUST07653,2024-02-21,West,Clothing,7,325.46,completed
ORD0014514,CUST02708,2024-11-06,North,Clothing,10,310.16,completed
ORD0014515,CUST04862,2024-10-05,north,Clothing,4,370.03,CANCELLED
ORD0014516,CUST05262,2024-08-29,East,Grocery,1,355.42,PENDING
ORD0014517,CUST00188,2024-05-31,East,Furniture,7,51.55,CANCELLED
ORD0014518,CUST02109,2024-09-03,north,Furniture,4,61.93,completed
ORD0014519,CUST01898,2025-01-06,north,Electronics,9,452.3,COMPLETED
ORD0014520,CUST04327,2024-11-07,north,Grocery,8,459.38,completed
ORD0014521,CUST04440,2024-07-13,North,Electronics,6,486.3,PENDING
ORD0014522,CUST01802,2025-01-11,West,Furniture,5,269.05,PENDING
ORD0014523,CUST05098,2025-06-05,north,Toys,5,287.31,COMPLETED
ORD0014524,CUST00809,2025-02-17,North,Toys,5,407.69,COMPLETED
ORD0014525,CUST07448,2025-02-15,East,Clothing,8,352.63,COMPLETED
ORD0014526,CUST02754,2025-05-22,West,Furniture,6,21.38,COMPLETED
ORD0014527,CUST05639,2024-01-30,West,Grocery,10,,completed
ORD0014528,CUST02486,2024-02-24,,Electronics,4,442.24,CANCELLED
ORD0014529,CUST06971,2024-06-07,West,Clothing,9,480.65,completed
ORD0014530,CUST01990,2025-01-28,West,Electronics,2,432.25,pending
ORD0014531,CUST02151,2025-01-27,East,Grocery,10,,PENDING
ORD0014532,CUST03478,2025-03-29,north,Grocery,2,164.85,completed
ORD0014533,CUST05302,2025-04-20,north,Furniture,4,484.39,completed
ORD0014534,CUST01228,2024-11-14,North,Grocery,4,132.12,CANCELLED
ORD0014535,CUST01646,2025-04-25,West,Electronics,6,214.83,PENDING
ORD0014536,CUST01412,2024-06-30,South,Furniture,3,481.82,pending
ORD0014537,CUST03644,2024-11-18,north,Toys,7,158.73,COMPLETED
ORD0014538,CUST06094,2024-08-25,South,Electronics,3,247.0,CANCELLED
ORD0014539,CUST05246,2025-01-14,,Toys,8,61.34,completed
ORD0014540,CUST07228,2024-06-23,SOUTH,Electronics,3,252.93,pending
ORD0014541,CUST03575,2024-05-11,,Electronics,6,252.23,completed
ORD0014542,CUST04127,2025-06-12,north,Toys,4,402.14,completed
ORD0014543,CUST02939,2025-04-03,SOUTH,Furniture,2,315.26,COMPLETED
ORD0014544,CUST05457,2024-12-09,north,Furniture,2,409.84,PENDING
ORD0014545,CUST06771,2025-06-04,SOUTH,Grocery,6,132.05,completed
ORD0014546,CUST06413,2024-03-23,SOUTH,Furniture,1,129.33,COMPLETED
ORD0014547,CUST01436,2024-12-11,South,Electronics,6,142.63,CANCELLED
ORD0014548,CUST05183,2025-06-01,,Electronics,4,221.59,pending
ORD0014549,CUST03115,2025-05-23,North,Furniture,5,316.35,CANCELLED
ORD0014550,CUST04931,2024-08-01,north,Clothing,8,132.48,PENDING
ORD0014551,CUST02796,2024-10-06,East,Toys,5,119.2,pending
ORD0014552,CUST00207,2024-05-16,,Toys,9,210.04,completed
ORD0014553,CUST07839,2024-09-07,West,Toys,10,289.2,pending
ORD0014554,CUST06564,2025-05-20,North,Grocery,1,461.08,PENDING
ORD0014555,CUST02859,2025-05-25,SOUTH,Toys,10,458.35,CANCELLED
ORD0014556,CUST01486,2025-05-08,East,Clothing,9,307.74,PENDING
ORD0014557,CUST00307,2024-06-11,north,Toys,10,131.75,pending
ORD0014558,CUST06813,2025-02-01,East,Toys,9,366.71,PENDING
ORD0014559,CUST04624,2024-08-18,North,Grocery,3,10.2,completed
ORD0014560,CUST07034,2025-05-21,South,Electronics,7,301.93,pending
ORD0014561,CUST04455,2024-05-07,West,Electronics,1,65.17,PENDING
ORD0014562,CUST07833,2024-09-01,West,Toys,5,49.71,COMPLETED
ORD0014563,CUST02050,2024-08-16,North,Toys,10,76.18,COMPLETED
ORD0014564,CUST05695,2024-01-09,,Toys,,319.95,PENDING
ORD0014565,CUST03885,2024-12-19,,Toys,1,203.89,CANCELLED
ORD0014566,CUST05275,2024-08-05,West,Electronics,6,393.22,PENDING
ORD0014567,CUST07390,2025-03-11,South,Furniture,8,390.43,CANCELLED
ORD0014568,CUST04476,2025-03-18,East,Electronics,4,212.54,CANCELLED
ORD0014569,CUST00012,2025-04-15,South,Clothing,5,417.03,pending
ORD0014570,CUST06631,2024-06-15,East,Electronics,10,379.0,PENDING
ORD0014571,CUST02828,2024-08-22,South,Toys,5,444.15,PENDING
ORD0014572,CUST07788,2024-09-15,North,Furniture,8,48.15,pending
ORD0014573,CUST07321,2024-10-09,South,Toys,8,272.76,CANCELLED
ORD0014574,CUST04326,2025-03-31,West,Clothing,3,,COMPLETED
ORD0014575,CUST00088,2025-03-28,North,Toys,2,150.88,COMPLETED
ORD0014576,CUST07552,2025-01-09,North,Furniture,5,72.66,CANCELLED
ORD0014577,CUST00389,2025-03-07,South,Furniture,4,195.33,CANCELLED
ORD0014578,CUST02342,2024-01-22,East,Clothing,5,106.25,PENDING
ORD0014579,CUST00738,2024-07-30,South,Grocery,9,44.68,PENDING
ORD0014580,CUST05052,2025-05-11,SOUTH,Furniture,6,125.68,CANCELLED
ORD0014581,CUST04093,2024-10-11,north,Toys,8,386.46,pending
ORD0014582,CUST01125,2024-04-03,SOUTH,Furniture,3,498.33,completed
ORD0014583,CUST05247,2024-03-31,East,Toys,2,484.51,PENDING
ORD0014584,CUST06626,2025-05-03,West,Electronics,,392.8,completed
ORD0014585,CUST06111,2024-04-14,East,Furniture,9,337.13,COMPLETED
ORD0014586,CUST04519,2025-04-04,SOUTH,Toys,7,56.92,PENDING
ORD0014587,CUST00037,2024-11-29,North,Electronics,7,379.12,pending
ORD0014588,CUST00987,2024-12-06,West,Clothing,9,376.17,completed
ORD0014589,CUST04781,2025-05-18,West,Clothing,6,437.46,COMPLETED
ORD0014590,CUST03739,2024-02-17,,Furniture,6,108.61,pending
ORD0014591,CUST02537,2025-01-28,SOUTH,Toys,8,205.98,CANCELLED
ORD0014592,CUST02142,2024-12-19,SOUTH,Electronics,4,230.76,pending
ORD0014593,CUST01877,2025-01-22,East,Electronics,3,341.41,pending
ORD0014594,CUST02113,2025-06-16,East,Clothing,3,185.3,completed
ORD0014595,CUST06725,2024-08-01,East,Furniture,9,111.51,CANCELLED
ORD0014596,CUST07513,2024-06-27,,Electronics,7,125.56,completed
ORD0014597,CUST06591,2024-08-18,South,Toys,3,39.97,CANCELLED
ORD0014598,CUST03394,2024-04-05,,Clothing,5,444.76,completed
ORD0014599,CUST00137,2024-09-04,,Grocery,4,,PENDING
ORD0014600,CUST01312,2024-05-18,East,Grocery,9,122.87,COMPLETED
ORD0014601,CUST05379,2024-11-19,West,Toys,3,484.81,PENDING
ORD0014602,CUST07932,2024-05-11,,Electronics,1,463.14,COMPLETED
ORD0014603,CUST05472,2024-02-26,North,Furniture,7,63.02,COMPLETED
ORD0014604,CUST06018,2024-11-07,north,Grocery,3,481.62,CANCELLED
ORD0014605,CUST01301,2024-04-25,South,Grocery,6,371.78,CANCELLED
ORD0014606,CUST03198,2024-11-29,,Clothing,7,301.07,CANCELLED
ORD0014607,CUST07658,2025-04-08,North,Grocery,3,278.4,PENDING
ORD0014608,CUST05201,2024-08-08,north,Grocery,10,256.8,COMPLETED
ORD0014609,CUST07828,2024-09-16,South,Electronics,5,38.72,CANCELLED
ORD0014610,CUST02280,2024-01-14,East,Toys,4,359.68,completed
ORD0014611,CUST04820,2025-03-06,West,Furniture,5,92.79,COMPLETED
ORD0014612,CUST05522,2024-11-18,West,Clothing,3,202.77,completed
ORD0014613,CUST00559,2024-07-28,north,Electronics,1,345.52,completed
ORD0014614,CUST03142,2024-05-23,,Toys,7,491.22,completed
ORD0014615,CUST01227,2025-04-16,,Grocery,3,413.75,pending
ORD0014616,CUST07680,2025-06-18,West,Toys,9,13.55,completed
ORD0014617,CUST01249,2024-02-08,north,Electronics,10,478.88,PENDING
ORD0014618,CUST05817,2024-07-20,West,Clothing,10,365.99,pending
ORD0014619,CUST01793,2024-01-02,South,Electronics,,222.63,CANCELLED
ORD0014620,CUST02148,2025-01-18,East,Toys,7,127.49,PENDING
ORD0014621,CUST04363,2025-05-18,East,Furniture,10,468.25,PENDING
ORD0014622,CUST00252,2024-08-07,North,Clothing,3,37.39,CANCELLED
ORD0014623,CUST01217,2024-08-14,north,Grocery,2,300.17,PENDING
ORD0014624,CUST02282,2025-04-29,North,Electronics,9,414.15,completed
ORD0014625,CUST01532,2025-06-21,East,Clothing,8,382.58,CANCELLED
ORD0014626,CUST00586,2024-01-26,,Toys,3,376.32,COMPLETED
ORD0014627,CUST01896,2024-01-12,SOUTH,Furniture,7,348.31,pending
ORD0014628,CUST05341,2024-05-01,South,Furniture,10,473.46,PENDING
ORD0014629,CUST05549,2024-06-09,north,Furniture,2,463.87,COMPLETED
ORD0014630,CUST04297,2025-04-17,West,Furniture,7,173.15,CANCELLED
ORD0014631,CUST04136,2025-02-11,West,Grocery,9,37.86,COMPLETED
ORD0014632,CUST02704,2024-06-30,West,Toys,4,348.25,CANCELLED
ORD0014633,CUST04828,2024-10-31,North,Electronics,1,336.91,completed
ORD0014634,CUST04026,2025-04-07,East,Clothing,8,327.88,PENDING
ORD0014635,CUST05463,2025-02-03,north,Grocery,1,361.07,PENDING
ORD0014636,CUST01817,2025-01-02,South,Grocery,7,35.3,pending
ORD0014637,CUST00668,2025-04-25,SOUTH,Clothing,4,105.08,pending
ORD0014638,CUST05858,2024-08-24,North,Toys,7,395.9,COMPLETED
ORD0014639,CUST07094,2024-07-09,West,Furniture,2,330.71,CANCELLED
ORD0014640,CUST04817,2024-06-30,North,Toys,9,480.8,PENDING
ORD0014641,CUST07444,2024-02-26,South,Furniture,3,289.28,completed
ORD0014642,CUST00893,2024-05-25,East,Electronics,2,417.15,pending
ORD0014643,CUST03340,2024-05-04,SOUTH,Toys,1,283.28,completed
ORD0014644,CUST00849,2024-11-17,north,Toys,7,42.39,CANCELLED
ORD0014645,CUST02961,2024-12-28,North,Clothing,6,18.4,completed
ORD0014646,CUST03537,2024-11-20,West,Toys,10,337.98,pending
ORD0014647,CUST03679,2024-08-12,SOUTH,Furniture,3,232.51,pending
ORD0014648,CUST07093,2025-05-30,,Furniture,5,334.07,COMPLETED
ORD0014649,CUST06999,2025-05-23,North,Toys,1,432.89,completed
ORD0014650,CUST02168,2025-05-08,West,Electronics,7,160.34,PENDING
ORD0014651,CUST07829,2024-08-08,East,Toys,7,205.63,PENDING
ORD0014652,CUST02926,2024-12-02,South,Toys,8,97.54,pending
ORD0014653,CUST07441,2025-05-25,north,Furniture,8,411.3,CANCELLED
ORD0014654,CUST01661,2024-12-30,South,Clothing,2,123.09,pending
ORD0014655,CUST00748,2024-11-24,North,Electronics,7,347.75,COMPLETED
ORD0014656,CUST02068,2025-05-19,North,Clothing,5,382.29,COMPLETED
ORD0014657,CUST03918,2024-03-04,North,Electronics,9,305.52,COMPLETED
ORD0014658,CUST03479,2025-03-06,north,Clothing,9,224.66,COMPLETED
ORD0014659,CUST03657,2024-05-12,North,Grocery,8,317.31,CANCELLED
ORD0014660,CUST04748,2025-02-25,North,Grocery,6,317.0,pending
ORD0014661,CUST06033,2024-12-30,South,Electronics,9,70.37,CANCELLED
ORD0014662,CUST01916,2024-07-24,East,Furniture,2,44.79,completed
ORD0014663,CUST06335,2024-06-20,South,Electronics,4,405.51,PENDING
ORD0014664,CUST04823,2024-01-24,West,Electronics,9,332.05,completed
ORD0014665,CUST05127,2024-11-02,North,Toys,10,,PENDING
ORD0014666,CUST06874,2024-08-07,South,Electronics,8,217.2,COMPLETED
ORD0014667,CUST00918,2024-10-25,South,Electronics,8,110.63,pending
ORD0014668,CUST05162,2025-06-01,SOUTH,Clothing,6,304.32,COMPLETED
ORD0014669,CUST04014,2024-04-15,East,Grocery,1,28.56,completed
ORD0014670,CUST05250,2024-10-04,East,Electronics,,459.65,pending
ORD0014671,CUST05384,2024-05-14,North,Furniture,7,228.78,PENDING
ORD0014672,CUST03615,2025-04-17,SOUTH,Furniture,1,401.77,PENDING
ORD0014673,CUST03144,2025-03-10,north,Electronics,5,196.93,CANCELLED
ORD0014674,CUST04699,2024-03-13,,Toys,3,185.92,completed
ORD0014675,CUST00787,2024-08-04,north,Clothing,7,401.66,completed
ORD0014676,CUST04455,2025-01-31,South,Toys,3,406.6,CANCELLED
ORD0014677,CUST03742,2025-04-15,East,Grocery,5,460.49,completed
ORD0014678,CUST00423,2024-08-27,South,Clothing,5,143.33,pending
ORD0014679,CUST04066,2025-03-10,,Toys,7,207.36,pending
ORD0014680,CUST01747,2025-02-09,South,Furniture,5,384.99,COMPLETED
ORD0014681,CUST07729,2024-07-01,East,Furniture,6,176.59,pending
ORD0014682,CUST01691,2025-06-21,north,Toys,,355.06,CANCELLED
ORD0014683,CUST07595,2024-03-02,East,Grocery,9,389.09,PENDING
ORD0014684,CUST00046,2025-03-25,West,Electronics,8,104.25,PENDING
ORD0014685,CUST07679,2025-02-01,West,Clothing,6,101.92,PENDING
ORD0014686,CUST05677,2024-04-30,north,Grocery,3,380.83,pending
ORD0014687,CUST05385,2024-02-20,SOUTH,Clothing,7,48.78,PENDING
ORD0014688,CUST06144,2024-08-13,north,Furniture,6,331.13,COMPLETED
ORD0014689,CUST03306,2024-01-24,West,Toys,3,481.3,completed
ORD0014690,CUST01865,2024-09-17,,Electronics,10,39.81,CANCELLED
ORD0014691,CUST00471,2024-04-12,South,Electronics,3,,COMPLETED
ORD0014692,CUST06198,2024-07-15,north,Electronics,5,172.35,PENDING
ORD0014693,CUST01474,2025-03-15,north,Clothing,7,167.16,CANCELLED
ORD0014694,CUST04649,2025-02-02,East,Toys,1,269.98,PENDING
ORD0014695,CUST05953,2025-05-06,South,Furniture,4,249.92,pending
ORD0014696,CUST06644,2025-04-13,South,Clothing,10,306.47,completed
ORD0014697,CUST06559,2024-01-30,north,Electronics,7,437.07,CANCELLED
ORD0014698,CUST02413,2024-07-21,,Clothing,4,438.91,completed
ORD0014699,CUST04006,2025-01-03,north,Toys,8,88.25,COMPLETED
ORD0014700,CUST07119,2024-10-03,West,Toys,8,52.53,CANCELLED
ORD0014701,CUST03080,2024-09-10,West,Electronics,4,187.72,completed
ORD0014702,CUST06584,2024-04-14,north,Grocery,,463.1,pending
ORD0014703,CUST04822,2024-05-08,East,Grocery,8,276.41,COMPLETED
ORD0014704,CUST00896,2025-04-24,South,Furniture,3,331.45,pending
ORD0014705,CUST00847,2025-06-11,North,Toys,7,312.46,pending
ORD0014706,CUST00396,2024-12-03,SOUTH,Electronics,4,366.44,completed
ORD0014707,CUST02555,2024-07-04,West,Furniture,3,416.5,PENDING
ORD0014708,CUST07030,2024-06-05,north,Toys,3,202.29,COMPLETED
ORD0014709,CUST04194,2024-03-04,South,Electronics,2,147.25,pending
ORD0014710,CUST06394,2024-05-27,SOUTH,Grocery,7,28.47,COMPLETED
ORD0014711,CUST06227,2025-02-14,East,Grocery,10,402.03,pending
ORD0014712,CUST02502,2024-06-20,West,Furniture,7,243.11,CANCELLED
ORD0014713,CUST02389,2024-02-14,West,Toys,7,188.99,CANCELLED
ORD0014714,CUST03384,2024-11-22,,Electronics,9,257.32,completed
ORD0014715,CUST02699,2024-12-18,SOUTH,Grocery,5,454.24,COMPLETED
ORD0014716,CUST01488,2024-12-16,West,Furniture,2,293.79,PENDING
ORD0014717,CUST03609,2024-01-21,north,Furniture,1,379.48,CANCELLED
ORD0014718,CUST04670,2025-03-31,,Furniture,7,7.26,CANCELLED
ORD0014719,CUST07663,2024-11-22,SOUTH,Toys,9,355.11,PENDING
ORD0014720,CUST04092,2024-08-22,SOUTH,Electronics,5,486.32,PENDING
ORD0014721,CUST05218,2024-10-13,East,Clothing,2,134.88,pending
ORD0014722,CUST00799,2025-03-02,,Grocery,4,37.27,PENDING
ORD0014723,CUST03298,2024-12-16,West,Toys,6,62.2,CANCELLED
ORD0014724,CUST00030,2024-04-07,North,Electronics,5,254.78,PENDING
ORD0014725,CUST05117,2024-06-02,,Furniture,2,120.93,completed
ORD0014726,CUST02607,2025-05-31,north,Furniture,3,73.7,pending
ORD0014727,CUST07354,2024-07-12,,Furniture,7,498.94,completed
ORD0014728,CUST01645,2024-04-20,West,Grocery,2,61.32,PENDING
ORD0014729,CUST07930,2025-03-24,north,Clothing,1,448.96,completed
ORD0014730,CUST05340,2024-12-09,,Clothing,4,110.61,COMPLETED
ORD0014731,CUST04924,2024-03-08,South,Grocery,5,29.45,completed
ORD0014732,CUST05326,2024-06-03,East,Electronics,5,439.14,completed
ORD0014733,CUST07386,2024-09-27,,Furniture,2,229.03,COMPLETED
ORD0014734,CUST07311,2024-06-24,East,Electronics,9,58.31,pending
ORD0014735,CUST04589,2025-06-05,,Toys,7,304.46,pending
ORD0014736,CUST00883,2025-02-03,South,Clothing,4,228.44,PENDING
ORD0014737,CUST00781,2025-01-25,West,Furniture,1,396.37,PENDING
ORD0014738,CUST05545,2024-04-01,North,Electronics,10,280.83,pending
ORD0014739,CUST02304,2024-09-19,South,Grocery,10,377.95,completed
ORD0014740,CUST00869,2024-09-19,South,Clothing,8,468.36,completed
ORD0014741,CUST07630,2025-04-19,West,Electronics,9,271.43,COMPLETED
ORD0014742,CUST07192,2024-03-08,,Electronics,8,309.05,CANCELLED
ORD0014743,CUST04801,2024-03-12,South,Clothing,10,282.05,pending
ORD0014744,CUST01403,2025-06-24,West,Grocery,10,471.81,PENDING
ORD0014745,CUST05120,2024-09-05,north,Toys,,266.8,PENDING
ORD0014746,CUST00585,2024-04-24,East,Toys,3,310.75,pending
ORD0014747,CUST04249,2024-04-03,,Electronics,5,88.74,pending
ORD0014748,CUST06069,2024-10-23,West,Grocery,,144.86,PENDING
ORD0014749,CUST07623,2024-12-28,North,Furniture,5,192.84,PENDING
ORD0014750,CUST03461,2025-06-16,SOUTH,Toys,5,167.94,completed
ORD0014751,CUST04091,2025-06-02,,Toys,6,347.3,pending
ORD0014752,CUST01808,2024-08-25,East,Grocery,4,433.94,CANCELLED
ORD0014753,CUST00557,2025-05-13,north,Toys,2,,PENDING
ORD0014754,CUST02467,2024-01-03,East,Grocery,10,242.96,pending
ORD0014755,CUST07698,2024-06-23,north,Toys,9,398.48,CANCELLED
ORD0014756,CUST04020,2025-05-27,SOUTH,Furniture,3,422.07,pending
ORD0014757,CUST05991,2024-01-24,North,Clothing,9,104.01,PENDING
ORD0014758,CUST05070,2024-07-27,SOUTH,Grocery,1,242.8,COMPLETED
ORD0014759,CUST01676,2025-03-25,north,Furniture,4,306.15,pending
ORD0014760,CUST06431,2024-05-02,West,Furniture,5,383.96,COMPLETED
ORD0014761,CUST04561,2024-02-16,SOUTH,Clothing,5,418.01,COMPLETED
ORD0014762,CUST06321,2025-06-22,,Furniture,3,335.57,CANCELLED
ORD0014763,CUST04520,2024-03-25,SOUTH,Toys,3,462.18,pending
ORD0014764,CUST04233,2024-01-28,north,Clothing,1,451.2,COMPLETED
ORD0014765,CUST03241,2025-06-16,West,Clothing,4,257.94,pending
ORD0014766,CUST05553,2024-05-31,,Grocery,6,465.73,completed
ORD0014767,CUST05421,2025-03-03,East,Clothing,5,257.86,pending
ORD0014768,CUST02659,2025-03-19,West,Furniture,7,118.97,completed
ORD0014769,CUST04013,2024-05-22,West,Toys,10,390.71,completed
ORD0014770,CUST06430,2024-05-13,,Clothing,7,345.98,CANCELLED
ORD0014771,CUST05037,2025-02-18,,Furniture,7,47.52,PENDING
ORD0014772,CUST07639,2024-05-10,north,Toys,3,20.72,pending
ORD0014773,CUST04239,2024-08-28,West,Toys,6,344.29,COMPLETED
ORD0014774,CUST04933,2024-06-09,South,Grocery,7,462.57,CANCELLED
ORD0014775,CUST00814,2024-10-24,,Clothing,10,87.35,COMPLETED
ORD0014776,CUST00282,2024-11-04,South,Clothing,10,170.86,completed
ORD0014777,CUST05277,2024-08-04,north,Grocery,7,272.23,pending
ORD0014778,CUST02727,2024-08-16,East,Toys,9,48.71,PENDING
ORD0014779,CUST02586,2024-05-30,north,Furniture,2,234.47,COMPLETED
ORD0014780,CUST00797,2024-03-18,,Clothing,9,60.51,PENDING
ORD0014781,CUST02518,2024-09-14,SOUTH,Electronics,5,308.82,completed
ORD0014782,CUST07457,2024-05-09,north,Grocery,7,273.63,CANCELLED
ORD0014783,CUST00350,2024-07-27,SOUTH,Furniture,2,323.25,completed
ORD0014784,CUST04632,2024-01-22,West,Grocery,5,76.11,PENDING
ORD0014785,CUST05582,2025-06-19,north,Furniture,5,37.68,PENDING
ORD0014786,CUST07072,2024-07-02,,Electronics,8,219.05,CANCELLED
ORD0014787,CUST03580,2024-10-10,SOUTH,Clothing,10,297.82,COMPLETED
ORD0014788,CUST06181,2025-02-03,South,Clothing,7,327.24,COMPLETED
ORD0014789,CUST02143,2024-04-22,,Clothing,6,488.14,COMPLETED
ORD0014790,CUST02420,2024-01-24,West,Toys,6,166.61,COMPLETED
ORD0014791,CUST06539,2025-06-02,SOUTH,Toys,5,236.14,completed
ORD0014792,CUST04840,2024-05-22,north,Toys,4,123.23,COMPLETED
ORD0014793,CUST00423,2024-05-02,North,Furniture,3,236.23,COMPLETED
ORD0014794,CUST01339,2024-10-25,north,Toys,3,,CANCELLED
ORD0014795,CUST04336,2024-05-14,West,Toys,7,418.56,completed
ORD0014796,CUST02557,2024-03-24,South,Grocery,6,208.51,COMPLETED
ORD0014797,CUST05102,2024-12-08,West,Toys,2,263.81,COMPLETED
ORD0014798,CUST01715,2024-02-14,,Clothing,4,281.17,pending
ORD0014799,CUST01024,2024-05-08,SOUTH,Electronics,1,158.63,PENDING
ORD0014800,CUST01040,2024-10-12,north,Toys,1,375.3,CANCELLED
ORD0014801,CUST06100,2025-02-20,North,Grocery,,110.64,PENDING
ORD0014802,CUST01431,2024-03-08,,Furniture,1,208.55,CANCELLED
ORD0014803,CUST03630,2024-12-16,West,Electronics,8,452.53,PENDING
ORD0014804,CUST01433,2025-04-14,,Electronics,6,253.41,COMPLETED
ORD0014805,CUST07842,2024-03-05,South,Electronics,4,305.21,pending
ORD0014806,CUST05406,2024-06-05,SOUTH,Furniture,9,312.26,COMPLETED
ORD0014807,CUST02809,2024-11-16,North,Toys,6,296.84,pending
ORD0014808,CUST07120,2024-04-08,West,Electronics,8,52.04,PENDING
ORD0014809,CUST02861,2024-06-26,West,Grocery,4,20.38,pending
ORD0014810,CUST02619,2024-11-29,SOUTH,Electronics,5,492.74,pending
ORD0014811,CUST00013,2024-11-17,West,Furniture,4,331.21,COMPLETED
ORD0014812,CUST03917,2024-04-03,SOUTH,Toys,6,472.78,completed
ORD0014813,CUST05128,2025-02-06,East,Electronics,2,441.42,PENDING
ORD0014814,CUST03410,2025-04-27,north,Furniture,8,111.55,COMPLETED
ORD0014815,CUST06936,2024-03-28,South,Electronics,1,81.51,CANCELLED
ORD0014816,CUST00001,2024-10-09,South,Furniture,2,259.24,completed
ORD0014817,CUST01502,2025-03-30,SOUTH,Electronics,8,326.37,COMPLETED
ORD0014818,CUST00226,2024-03-22,East,Toys,1,,pending
ORD0014819,CUST06590,2024-01-18,SOUTH,Furniture,1,410.36,completed
ORD0014820,CUST05591,2024-01-16,north,Toys,2,324.39,completed
ORD0014821,CUST00804,2024-02-23,East,Toys,1,16.16,CANCELLED
ORD0014822,CUST00322,2024-04-09,north,Clothing,9,299.07,completed
ORD0014823,CUST03852,2025-01-20,,Clothing,4,273.65,CANCELLED
ORD0014824,CUST06618,2024-06-11,East,Grocery,7,250.25,COMPLETED
ORD0014825,CUST06559,2024-01-20,West,Clothing,7,382.41,completed
ORD0014826,CUST01652,2024-10-08,,Clothing,,447.64,PENDING
ORD0014827,CUST01448,2024-07-20,East,Grocery,4,111.41,CANCELLED
ORD0014828,CUST05487,2024-04-04,north,Furniture,8,334.26,CANCELLED
ORD0014829,CUST05657,2024-02-14,South,Clothing,2,102.55,CANCELLED
ORD0014830,CUST02495,2024-12-23,north,Furniture,1,311.36,completed
ORD0014831,CUST04662,2024-12-08,north,Grocery,6,102.02,pending
ORD0014832,CUST00416,2025-01-25,West,Toys,1,66.32,CANCELLED
ORD0014833,CUST04585,2024-03-13,West,Electronics,6,433.19,CANCELLED
ORD0014834,CUST03800,2024-10-04,West,Clothing,9,195.28,pending
ORD0014835,CUST03799,2025-06-04,West,Toys,6,100.42,pending
ORD0014836,CUST07002,2024-07-01,North,Toys,9,313.51,COMPLETED
ORD0014837,CUST02484,2024-07-12,East,Toys,1,453.17,COMPLETED
ORD0014838,CUST04734,2025-03-12,East,Electronics,4,404.57,completed
ORD0014839,CUST07919,2025-03-26,north,Grocery,5,128.25,completed
ORD0014840,CUST00155,2024-01-10,,Electronics,5,90.54,COMPLETED
ORD0014841,CUST01265,2025-06-20,North,Clothing,10,236.86,PENDING
ORD0014842,CUST01005,2025-02-07,north,Furniture,3,7.53,completed
ORD0014843,CUST02767,2024-06-05,,Furniture,9,70.83,pending
ORD0014844,CUST00366,2025-03-12,SOUTH,Clothing,3,,PENDING
ORD0014845,CUST02044,2025-03-20,South,Grocery,10,399.89,CANCELLED
ORD0014846,CUST00307,2025-03-19,north,Toys,9,176.21,COMPLETED
ORD0014847,CUST00197,2025-04-18,north,Furniture,3,22.9,PENDING
ORD0014848,CUST07663,2024-04-07,East,Grocery,6,42.98,pending
ORD0014849,CUST01111,2024-05-10,North,Furniture,8,205.64,PENDING
ORD0014850,CUST07772,2024-06-03,,Clothing,4,17.53,PENDING
ORD0014851,CUST07480,2025-05-14,North,Toys,10,419.29,completed
ORD0014852,CUST05324,2025-05-18,north,Grocery,3,358.69,COMPLETED
ORD0014853,CUST01365,2024-12-02,West,Grocery,3,400.93,completed
ORD0014854,CUST01281,2025-01-20,,Clothing,9,251.31,PENDING
ORD0014855,CUST07626,2024-10-06,SOUTH,Clothing,6,194.44,CANCELLED
ORD0014856,CUST02230,2025-05-16,SOUTH,Toys,7,133.2,pending
ORD0014857,CUST00521,2024-11-08,East,Grocery,5,279.56,completed
ORD0014858,CUST01820,2025-02-13,,Clothing,5,390.33,COMPLETED
ORD0014859,CUST02711,2025-05-18,East,Clothing,3,111.07,completed
ORD0014860,CUST05695,2024-09-14,SOUTH,Electronics,10,6.77,COMPLETED
ORD0014861,CUST02827,2024-01-10,North,Electronics,2,269.94,pending
ORD0014862,CUST02733,2024-04-06,West,Toys,9,219.3,completed
